bead_length,length,width,depth,reference_width,reference_depth
3.1519999504089355,221.15999460220337,166.34699702262878,258.17298889160156,163.90499472618106,248.07299673557281
3.1679999828338623,221.00000083446506,166.38000309467316,258.0130100250244,163.93500566482544,247.91300296783447
3.184000015258789,220.6140011548996,166.49200022220612,257.764995098114,164.0470027923584,247.66500294208527
3.2000000476837163,220.82599997520447,166.59800708293915,257.4310004711151,164.14999961853027,247.33099341392514
3.2160000801086426,220.67199647426605,166.6810065507889,257.0190131664276,164.23399746418,246.9190061092377
3.2320001125335693,220.12600302696228,166.7349934577942,256.52799010276794,164.28899765014648,246.4279979467392
3.247999906539917,219.9459969997406,166.78300499916077,255.962997674942,164.33599591255188,245.86300551891327
3.2639999389648438,219.85599398612976,166.79899394512177,256.0409903526306,164.35299813747406,245.94099819660187
3.2799999713897705,220.04300355911258,166.82200133800507,256.6649913787842,164.36100006103516,246.56499922275543
3.2960000038146973,221.2419956922531,166.8380051851273,257.18000531196594,164.36700522899628,247.07999825477603
3.312000036239624,221.4840054512024,166.80899262428287,257.5919926166535,164.3339991569519,247.4920004606247
3.328000068664551,221.6179966926575,166.7329967021942,257.9019963741303,164.25999999046326,247.8020042181015
3.3440001010894775,221.5700000524521,166.65099561214447,258.11201333999634,164.20599818229675,248.0120062828064
3.359999895095825,221.44900262355804,166.55200719833374,258.2249939441681,164.10699486732483,248.12500178813931
3.3759999275207524,221.31499648094177,166.43899679183963,258.24400782585144,163.99699449539185,248.1440007686615
3.3919999599456787,221.15999460220337,166.34699702262878,258.17298889160156,163.90499472618106,248.07299673557281
3.4079999923706055,221.00000083446506,166.38000309467316,258.0130100250244,163.93500566482544,247.91300296783447
3.4240000247955322,220.6140011548996,166.49200022220612,257.764995098114,164.0460044145584,247.66500294208527
3.440000057220459,220.82599997520447,166.59800708293915,257.4310004711151,164.14999961853027,247.33099341392514
3.4560000896453857,220.67199647426605,166.6810065507889,257.0190131664276,164.23399746418,246.9190061092377
3.4719998836517334,220.12600302696228,166.7349934577942,256.52799010276794,164.28899765014648,246.4279979467392
3.48799991607666,219.9449986219406,166.78300499916077,255.962997674942,164.33599591255188,245.86300551891327
3.503999948501587,219.85599398612976,166.79899394512177,256.0400068759918,164.35299813747406,245.93999981880188
3.5199999809265137,220.04300355911258,166.82200133800507,256.6649913787842,164.36100006103516,246.56499922275543
3.536000013351441,221.2419956922531,166.8380051851273,257.18000531196594,164.36700522899628,247.07999825477603
3.552000045776367,221.4830070734024,166.80899262428287,257.5919926166535,164.3339991569519,247.4920004606247
3.568000078201294,221.6179966926575,166.7329967021942,257.9019963741303,164.25999999046326,247.8020042181015
3.5840001106262207,221.5700000524521,166.65099561214447,258.11201333999634,164.20599818229675,248.0120062828064
3.5999999046325684,221.44900262355804,166.55200719833374,258.2249939441681,164.10699486732483,248.12500178813931
3.6159999370574956,221.31499648094177,166.43899679183963,258.24400782585144,163.99699449539185,248.1440007686615
3.631999969482422,221.15999460220337,166.34699702262878,258.17298889160156,163.90499472618106,248.07299673557281
3.6480000019073486,221.00000083446506,166.38000309467316,258.0130100250244,163.93500566482544,247.91300296783447
3.6640000343322754,220.6130027770996,166.49200022220612,257.764995098114,164.0460044145584,247.66500294208527
3.680000066757202,220.82599997520447,166.59800708293915,257.42998719215393,164.14999961853027,247.32999503612518
3.6960000991821294,220.67199647426605,166.6810065507889,257.0190131664276,164.23399746418,246.9190061092377
3.711999893188477,220.12600302696228,166.7349934577942,256.52799010276794,164.28899765014648,246.4279979467392
3.7279999256134033,219.9449986219406,166.78300499916077,255.962997674942,164.33599591255188,245.86300551891327
3.74399995803833,219.85599398612976,166.79899394512177,256.0400068759918,164.35299813747406,245.93999981880188
3.759999990463257,220.04300355911258,166.82100296020508,256.6649913787842,164.36100006103516,246.56499922275543
3.7760000228881836,221.2419956922531,166.8380051851273,257.18000531196594,164.36700522899628,247.07999825477603
3.7920000553131104,221.4830070734024,166.80899262428287,257.5919926166535,164.3339991569519,247.4920004606247
3.808000087738037,221.6179966926575,166.7329967021942,257.9019963741303,164.25999999046326,247.8020042181015
3.8239998817443848,221.5700000524521,166.65099561214447,258.11201333999634,164.20599818229675,248.0120062828064
3.8399999141693115,221.44900262355804,166.55200719833374,258.2249939441681,164.10699486732483,248.12500178813931
3.8559999465942383,221.31499648094177,166.43899679183963,258.24400782585144,163.99699449539185,248.1440007686615
3.8719999790191655,221.15999460220337,166.34699702262878,258.17298889160156,163.90499472618106,248.07299673557281
3.888000011444092,221.00000083446506,166.38000309467316,258.0130100250244,163.93500566482544,247.91300296783447
3.9040000438690186,220.6130027770996,166.49200022220612,257.764995098114,164.0460044145584,247.66500294208527
3.920000076293945,220.82599997520447,166.59800708293915,257.4310004711151,164.14999961853027,247.33099341392514
3.9360001087188716,220.67199647426605,166.6810065507889,257.0190131664276,164.23399746418,246.9190061092377
3.9519999027252197,220.12600302696228,166.7349934577942,256.52799010276794,164.28899765014648,246.4279979467392
3.9679999351501465,219.9449986219406,166.78300499916077,255.962997674942,164.33599591255188,245.86300551891327
3.9839999675750732,219.85599398612976,166.79899394512177,256.0409903526306,164.35299813747406,245.94099819660187
4.0,221.20200097560883,166.4469987154007,256.3000023365021,163.98300230503082,246.19999527931216
