Wavelengths,Transmission
1875.262544,35.06082637
1875.712619,36.42543511
1876.162694,37.81595343
1876.612769,39.23237343
1877.062844,40.6746872
1877.512919,42.14288684
1877.962994,43.63696446
1878.413069,45.15691215
1878.863144,46.70272202
1879.313219,48.27438616
1879.763294,49.16739731
1880.213369,49.7597145
1880.663444,50.35551735
1881.113519,50.95480477
1881.563594,51.55757569
1882.013669,52.16382902
1882.463744,52.77356369
1882.913819,53.3867786
1883.363894,54.00347267
1883.813969,54.62364483
1884.264044,55.24729399
1884.714119,55.87441908
1885.164194,56.505019
1885.614269,57.13909268
1886.064344,57.77663903
1886.514419,58.41765698
1886.964494,59.06214544
1887.414569,59.71010334
1887.864644,59.39979619
1888.314719,57.84330729
1888.764794,56.30763633
1889.214869,54.79277708
1889.664944,53.2987233
1890.115019,51.82546877
1890.565094,49.23358651
1891.015169,44.63338252
1891.465244,40.25918963
1891.915319,36.11093952
1892.365394,32.18856391
1892.815469,28.49199452
1893.265544,25.61876659
1893.715619,24.57338487
1894.165694,23.5498804
1894.615769,22.5482466
1895.065844,21.56847687
1895.515919,20.61056465
1895.965994,19.73299464
1896.416069,19.15743859
1896.866144,18.5904576
1897.316219,18.03204911
1897.766294,17.48221053
1898.216369,16.9409393
1898.666444,16.40823284
1899.116519,15.88408857
1899.566594,15.36850393
1900.016669,14.86147634
1900.466744,14.36300323
1900.916819,13.87308202
1901.366894,13.39171014
1901.816969,13.92768164
1902.267045,14.48139333
1902.71712,15.04584046
1903.167195,15.62101973
1903.61727,16.20692787
1904.067345,16.80356158
1904.51742,17.41091759
1904.967495,18.02899262
1905.41757,18.65778338
1905.867645,19.29728659
1906.31772,19.94749897
1906.767795,20.60841723
1907.21787,19.92013072
1907.667945,18.9509838
1908.11802,18.00609795
1908.568095,17.08546586
1909.01817,16.18908019
1909.468245,15.31693364
1909.91832,17.40752423
1910.368395,20.86088068
1910.81847,24.62610912
1911.268545,28.70311466
1911.71862,33.09180241
1912.168695,37.79207749
1912.61877,40.12233118
1913.068845,41.01856893
1913.51892,41.92461363
1913.968995,42.84046225
1914.41907,43.76611178
1914.869145,44.70155919
1915.31922,45.64680146
1915.769295,46.60183558
1916.21937,47.56665852
1916.669445,48.54126726
1917.11952,49.52565878
1917.569595,50.51983007
1918.01967,51.57200015
1918.469745,52.69078826
1918.91982,53.82146608
1919.369895,54.96402993
1919.81997,56.11847615
1920.270045,57.28480108
1920.72012,58.46300105
1921.170195,59.65307239
1921.62027,60.85501144
1922.070345,62.06881453
1922.52042,63.294478
1922.970495,64.53199819
1923.42057,64.82210998
1923.870645,62.79012284
1924.32072,60.79069385
1924.770795,58.82381322
1925.22087,56.88947113
1925.670945,54.98765777
1926.12102,52.6946202
1926.571095,48.83160571
1927.02117,45.11599893
1927.471245,41.54775519
1927.92132,38.12682981
1928.371395,34.85317812
1928.82147,31.94416403
1929.271545,30.79580454
1929.72162,29.66857879
1930.171695,28.5624804
1930.62177,27.477503
1931.071845,26.4136402
1931.52192,25.37088562
1931.971995,24.34923289
1932.42207,23.34867563
1932.872145,22.36920746
1933.32222,21.41082201
1933.772295,20.4735129
1934.22237,19.55727375
1934.672445,19.25407412
1935.12252,18.99200503
1935.572595,18.73175785
1936.02267,18.47333204
1936.472745,18.21672704
1936.92282,17.96194233
1937.372895,17.70897735
1937.82297,17.45783156
1938.273046,17.20850443
1938.723121,16.9609954
1939.173196,16.71530394
1939.623271,16.4714295
1940.073346,16.22937155
1940.523421,15.98912953
1940.973496,15.75070291
1941.423571,15.51409114
1941.873646,15.27929369
1942.323721,15.04631
1942.773796,15.13558347
1943.223871,15.38108039
1943.673946,15.62852688
1944.124021,15.87792232
1944.574096,16.12926612
1945.024171,16.38255768
1945.474246,16.85879904
1945.924321,17.5003162
1946.374396,18.15374491
1946.824471,18.81908151
1947.274546,19.49632233
1947.724621,20.18546371
1948.174696,21.77889579
1948.624771,24.38020705
1949.074846,27.12794546
1949.524921,30.02206623
1949.974996,33.06252455
1950.425071,36.24927566
1950.875146,38.41797119
1951.325221,39.11148484
1951.775296,39.8111303
1952.225371,40.51690567
1952.675446,41.22880906
1953.125521,41.94683854
1953.575596,42.67099223
1954.025671,43.40126822
1954.475746,44.13766461
1954.925821,44.88017949
1955.375896,45.62881097
1955.825971,46.38355713
1956.276046,47.06820716
1956.726121,47.53719593
1957.176196,48.00846105
1957.626271,48.48200182
1958.076346,48.9578175
1958.526421,49.43590738
1958.976496,49.91627075
1959.426571,50.39890689
1959.876646,50.88381507
1960.326721,51.3709946
1960.776796,51.86044474
1961.226871,52.35216479
1961.676946,52.70926964
1962.127021,51.5438987
1962.577096,50.39167117
1963.027171,49.25258311
1963.477246,48.12663053
1963.927321,47.01380949
1964.377396,45.91411602
1964.827471,44.82754617
1965.277546,43.75409597
1965.727621,42.69376146
1966.177696,41.64653868
1966.627771,40.61242368
1967.077846,39.59141249
1967.527921,38.13285556
1967.977996,36.65628015
1968.428071,35.20900552
1968.878146,33.7910228
1969.328221,32.40232309
1969.778296,31.0428975
1970.228371,29.86638316
1970.678446,28.74617713
1971.128521,27.64749312
1971.578596,26.57032459
1972.028671,25.51466503
1972.478746,24.48050789
1972.928821,23.67112126
1973.378896,22.94932287
1973.828971,22.23877201
1974.279047,21.53946528
1974.729122,20.85139926
1975.179197,20.17457056
1975.629272,19.93962132
1976.079347,19.9460708
1976.529422,19.95252046
1976.979497,19.95897029
1977.429572,19.9654203
1977.879647,19.97187049
1978.329722,19.97832085
1978.779797,19.98477139
1979.229872,19.9912221
1979.679947,19.99767299
1980.130022,20.00412405
1980.580097,20.01057528
1981.030172,20.01702669
1981.480247,20.02347826
1981.930322,20.02993002
1982.380397,20.03638194
1982.830472,20.04283403
1983.280547,20.0492863
1983.730622,20.2375486
1984.180697,20.72759679
1984.630772,21.22345627
1985.080847,21.72512524
1985.530922,22.23260189
1985.980997,22.74588443
1986.431072,23.26497105
1986.881147,23.78985994
1987.331222,24.32054932
1987.781297,24.85703736
1988.231372,25.39932228
1988.681447,25.94740226
1989.131522,26.50127552
1989.581597,27.06094024
1990.031672,27.62639462
1990.481747,28.19763687
1990.931822,28.77466519
1991.381897,29.35747777
1991.831972,29.94607281
1992.282047,30.54044851
1992.732122,31.14060307
1993.182197,31.7465347
1993.632272,32.35824159
1994.082347,32.97572195
1994.532422,33.59897396
1994.982497,34.22799585
1995.432572,34.8627858
1995.882647,35.50334201
1996.332722,36.1496627
1996.782797,36.80174605
1997.232872,37.45959028
1997.682947,38.12319358
1998.133022,38.79255416
1998.583097,39.46767021
1999.033172,40.14853995
1999.483247,40.83516157
1999.933322,41.52753327
2000.383397,100
